ID,timeStamp,packetNumber,sampleNumber,accX,accY,accZ,gyrX,gyrY,gyrZ
5,1496891928,247,1,-18,96,-6,0,0,0
5,1496891928,247,2,-18,96,-8,0,0,0
5,1496891928,247,3,-18,96,-6,0,0,0
5,1496891928,247,4,-18,96,-8,0,0,0
5,1496891928,247,5,-18,96,-6,0,0,0
5,1496891928,247,6,-18,96,-8,0,0,0
5,1496891928,247,7,-18,96,-6,0,0,0
5,1496891928,247,8,-18,96,-6,0,0,0
5,1496891928,247,9,-18,96,-8,0,0,0
5,1496891928,247,10,-18,96,-6,0,0,0
5,1496891928,247,11,-18,96,-6,0,0,0
5,1496891928,247,12,-18,96,-6,0,0,0
5,1496891928,247,13,-18,96,-8,0,0,0
5,1496891928,247,14,-18,96,-8,0,0,0
5,1496891928,247,15,-18,96,-8,0,0,0
5,1496891928,247,16,-18,96,-6,0,0,0
5,1496891928,247,17,-18,96,-6,0,0,0
5,1496891928,247,18,-18,96,-8,0,0,0
5,1496891928,247,19,-18,96,-6,0,0,0
5,1496891928,247,20,-18,96,-8,0,0,0
5,1496891929,248,1,-18,96,-8,0,0,0
5,1496891929,248,2,-18,96,-8,0,0,0
5,1496891929,248,3,-18,96,-8,0,0,0
5,1496891929,248,4,-18,96,-8,0,0,0
5,1496891929,248,5,-18,96,-8,0,0,0
5,1496891929,248,6,-18,96,-8,0,0,0
5,1496891929,248,7,-18,96,-6,0,0,0
5,1496891929,248,8,-18,96,-6,0,0,0
5,1496891929,248,9,-18,96,-6,0,0,0
5,1496891929,248,10,-18,96,-6,0,0,0
5,1496891929,248,11,-18,96,-8,0,0,0
5,1496891929,248,12,-18,96,-6,0,0,0
5,1496891929,248,13,-18,96,-6,0,0,0
5,1496891929,248,14,-18,96,-8,0,0,0
5,1496891929,248,15,-18,96,-6,0,0,0
5,1496891929,248,16,-18,96,-8,0,0,0
5,1496891929,248,17,-18,96,-6,0,0,0
5,1496891929,248,18,-18,96,-8,0,0,0
5,1496891929,248,19,-18,96,-8,0,0,0
5,1496891929,248,20,-18,96,-6,0,0,0
5,1496891930,249,1,-18,96,-6,0,0,0
5,1496891930,249,2,-18,96,-8,0,0,0
5,1496891930,249,3,-18,96,-8,0,0,0
5,1496891930,249,4,-18,96,-6,0,0,0
5,1496891930,249,5,-18,96,-8,0,0,0
5,1496891930,249,6,-18,96,-8,0,0,0
