ID,timeStamp,packetNumber,sampleNumber,accX,accY,accZ,gyrX,gyrY,gyrZ
1,1496755507,469,1,-4,-82,-58,0,0,0
1,1496755507,469,2,-3,-81,-58,0,0,0
1,1496755507,469,3,-3,-82,-58,0,0,0
1,1496755507,469,4,-2,-81,-57,0,0,0
1,1496755507,469,5,-2,-82,-56,0,0,0
1,1496755507,469,6,-2,-81,-57,-2,0,0
1,1496755507,469,7,-3,-82,-58,-2,0,0
1,1496755507,469,8,-4,-82,-58,0,0,0
1,1496755507,469,9,0,-82,-59,-2,0,0
1,1496755507,469,10,-8,-87,-57,-2,1,0
1,1496755507,469,11,-1,-82,-56,0,0,0
1,1496755507,469,12,-4,-81,-58,-2,0,0
1,1496755507,469,13,-1,-83,-58,0,1,0
1,1496755507,469,14,0,-77,-54,0,0,0
1,1496755507,469,15,-3,-81,-57,0,0,0
1,1496755507,469,16,-5,-83,-59,0,0,0
1,1496755507,469,17,-1,-79,-56,0,0,0
1,1496755507,469,18,-2,-85,-58,-2,0,0
1,1496755507,469,19,-3,-82,-58,0,0,0
1,1496755507,469,20,-2,-78,-55,0,0,0
1,1496755508,470,1,-4,-81,-56,-2,1,0
1,1496755508,470,2,-3,-84,-58,-2,1,0
1,1496755508,470,3,-3,-82,-56,0,1,0
1,1496755508,470,4,-6,-78,-57,-2,0,0
1,1496755508,470,5,-2,-81,-57,-2,0,0
1,1496755508,470,6,-3,-82,-58,0,0,0
1,1496755508,470,7,-4,-82,-59,0,0,0
1,1496755508,470,8,-2,-82,-56,0,0,0
1,1496755508,470,9,-3,-80,-56,0,0,0
1,1496755508,470,10,-4,-84,-59,-2,1,0
1,1496755508,470,11,-1,-85,-59,0,0,0
1,1496755508,470,12,-6,-75,-58,0,0,-2
1,1496755508,470,13,0,-79,-55,-2,0,0
1,1496755508,470,14,-4,-87,-61,-2,1,0
1,1496755508,470,15,-2,-72,-52,-2,0,0
1,1496755508,470,16,-2,-82,-56,-2,0,0
1,1496755508,470,17,0,-84,-56,-2,1,0
1,1496755508,470,18,-5,-67,-49,-2,0,0
1,1496755508,470,19,-2,-90,-58,0,0,0
1,1496755508,470,20,-7,-82,-60,-2,1,-2
1,1496755509,471,1,-2,-77,-53,0,0,0
1,1496755509,471,2,-7,-88,-63,0,0,0
1,1496755509,471,3,-1,-78,-55,0,1,0
1,1496755509,471,4,-5,-80,-56,-2,0,0
1,1496755509,471,5,-1,-78,-57,0,1,0
1,1496755509,471,6,1,-80,-58,0,1,0
1,1496755509,471,7,0,-72,-56,0,0,0
1,1496755509,471,8,-6,-91,-53,-2,1,0
1,1496755509,471,9,-4,-79,-58,0,3,0
1,1496755509,471,10,-2,-93,-61,-2,1,0
1,1496755509,471,11,3,-73,-55,0,0,0
1,1496755509,471,12,1,-80,-53,0,1,0
1,1496755509,471,13,-10,-88,-60,-2,1,0
1,1496755509,471,14,-4,-92,-60,-2,1,-2
1,1496755509,471,15,-2,-85,-57,0,1,0
1,1496755509,471,16,-4,-85,-58,-2,1,0
1,1496755509,471,17,-1,-75,-55,0,0,0
1,1496755509,471,18,-2,-84,-57,0,0,0
1,1496755509,471,19,-6,-82,-58,-2,1,0
1,1496755509,471,20,-4,-83,-59,0,0,0
1,1496755510,471,1,-4,-76,-54,0,0,0
1,1496755510,471,2,-2,-74,-59,0,0,0
1,1496755510,471,3,-3,-78,-55,0,0,0
1,1496755510,471,4,-7,-85,-58,0,0,0
1,1496755510,471,5,-1,-78,-57,0,1,0
1,1496755510,471,6,1,-80,-58,0,1,0
1,1496755510,471,7,0,-72,-56,0,0,0
1,1496755510,471,8,-6,-91,-53,-2,1,0
1,1496755510,471,9,-4,-79,-58,0,3,0
1,1496755510,471,10,-2,-93,-61,-2,1,0
1,1496755510,471,11,3,-73,-55,0,0,0
1,1496755510,471,12,1,-80,-53,0,1,0
1,1496755510,471,13,-10,-88,-60,-2,1,0
1,1496755510,471,14,-4,-92,-60,-2,1,-2
1,1496755510,471,15,-2,-85,-57,0,1,0
1,1496755510,471,16,-4,-85,-58,-2,1,0
1,1496755510,471,17,-1,-75,-55,0,0,0
1,1496755510,471,18,-2,-84,-57,0,0,0
1,1496755510,471,19,-6,-82,-58,-2,1,0
1,1496755510,471,20,-4,-83,-59,0,0,0
1,1496755511,472,1,-4,-76,-54,0,0,0
1,1496755511,472,2,-2,-74,-59,0,0,0
1,1496755511,472,3,-3,-78,-55,0,0,0
1,1496755511,472,4,-7,-85,-58,0,0,0
1,1496755511,472,5,-8,-88,-64,-2,0,0
1,1496755511,472,6,-8,-81,-62,0,1,0
1,1496755511,472,7,-1,-85,-57,-2,0,0
1,1496755511,472,8,-2,-82,-59,0,1,0
1,1496755511,472,9,-2,-80,-57,0,3,0
1,1496755511,472,10,-4,-83,-59,-2,0,0
1,1496755511,472,11,-2,-83,-60,0,1,0
1,1496755511,472,12,-2,-81,-59,0,0,0
1,1496755511,472,13,-3,-83,-59,0,0,0
1,1496755511,472,14,-1,-82,-56,-2,1,0
1,1496755511,472,15,-3,-84,-59,-2,0,0
1,1496755511,472,16,-3,-82,-58,-2,1,0
1,1496755511,472,17,-1,-76,-55,-2,1,0
1,1496755511,472,18,-4,-82,-58,0,0,0
1,1496755511,472,19,-3,-81,-59,0,1,0
1,1496755511,472,20,-3,-80,-62,-2,0,0
1,1496755512,473,1,-4,-83,-57,0,0,0
1,1496755512,473,2,-2,-80,-58,-2,0,0
1,1496755512,473,3,-3,-84,-59,0,1,0
1,1496755512,473,4,-6,-84,-58,0,1,0
1,1496755512,473,5,-2,-79,-58,-2,0,0
1,1496755512,473,6,-2,-82,-56,0,0,0
1,1496755512,473,7,-2,-82,-57,0,0,0
1,1496755512,473,8,-2,-83,-57,-2,1,0
1,1496755512,473,9,-3,-83,-56,0,1,0
1,1496755512,473,10,-2,-81,-59,-2,0,0
1,1496755512,473,11,-6,-84,-57,0,1,0
1,1496755512,473,12,-3,-82,-57,0,0,0
1,1496755512,473,13,-3,-83,-57,-2,1,0
1,1496755512,473,14,-2,-82,-56,0,0,0
1,1496755512,473,15,-3,-80,-58,0,0,0
