ID,timeStamp,packetNumber,sampleNumber,accX,accY,accZ,gyrX,gyrY,gyrZ
5,1496755504,1324,1,77,-18,-59,0,0,0
5,1496755504,1324,2,80,-20,-61,0,0,0
5,1496755504,1324,3,80,-21,-61,0,0,0
5,1496755504,1324,4,82,-19,-63,0,0,0
5,1496755504,1324,5,79,-18,-62,0,0,0
5,1496755504,1324,6,80,-20,-62,0,0,0
5,1496755504,1324,7,80,-22,-62,0,0,1
5,1496755504,1324,8,81,-21,-62,0,0,3
5,1496755504,1324,9,82,-22,-62,0,0,3
5,1496755504,1324,10,80,-16,-63,0,0,0
5,1496755504,1324,11,80,-22,-62,0,0,-2
5,1496755504,1324,12,80,-21,-61,0,0,1
5,1496755504,1324,13,71,-14,-53,0,0,1
5,1496755504,1324,14,73,-18,-53,0,1,0
5,1496755504,1324,15,86,-21,-69,0,0,0
5,1496755504,1324,16,76,-20,-57,0,0,0
5,1496755504,1324,17,81,-20,-61,0,0,0
5,1496755504,1324,18,78,-21,-61,0,0,0
5,1496755504,1324,19,79,-20,-62,0,0,0
5,1496755504,1324,20,85,-23,-65,0,0,0
5,1496755505,1325,1,77,-17,-59,0,0,0
5,1496755505,1325,2,80,-24,-60,0,0,0
5,1496755505,1325,3,85,-20,-64,0,0,0
5,1496755505,1325,4,85,-22,-63,0,0,0
5,1496755505,1325,5,77,-19,-59,0,0,0
5,1496755505,1325,6,88,-22,-67,0,0,0
5,1496755505,1325,7,84,-21,-61,0,0,0
5,1496755505,1325,8,79,-19,-61,0,0,0
5,1496755505,1325,9,76,-18,-59,0,0,0
5,1496755505,1325,10,78,-20,-61,0,0,0
5,1496755505,1325,11,76,-20,-58,0,0,0
5,1496755505,1325,12,84,-21,-63,0,0,0
5,1496755505,1325,13,84,-23,-66,0,0,0
5,1496755505,1325,14,80,-19,-61,0,0,0
5,1496755505,1325,15,87,-24,-64,0,0,0
5,1496755505,1325,16,79,-15,-66,0,0,0
5,1496755505,1325,17,87,-26,-76,0,0,0
5,1496755505,1325,18,88,-20,-66,-2,-2,0
5,1496755505,1325,19,40,-8,-26,0,1,0
5,1496755505,1325,20,97,-28,-81,0,0,0
5,1496755506,1326,1,104,-33,-77,-2,-2,0
5,1496755506,1326,2,26,-6,-10,0,-2,0
5,1496755506,1326,3,79,-18,-59,0,0,0
5,1496755506,1326,4,111,-35,-85,0,1,0
5,1496755506,1326,5,58,-18,-50,-2,-6,1
5,1496755506,1326,6,26,-5,-26,-4,-10,0
5,1496755506,1326,7,0,9,27,0,9,0
5,1496755506,1326,8,-89,-38,111,-2,-4,0
5,1496755506,1326,9,97,-25,-62,0,-6,0
5,1496755506,1326,10,53,-8,-43,-2,1,0
5,1496755506,1326,11,87,-26,-59,0,0,0
5,1496755506,1326,12,83,-17,-63,0,0,0
5,1496755506,1326,13,78,-20,-54,0,0,0
5,1496755506,1326,14,81,-23,-67,0,0,0
5,1496755506,1326,15,78,-25,-64,0,0,0
5,1496755506,1326,16,75,-16,-59,0,0,0
5,1496755506,1326,17,77,-20,-59,0,0,0
5,1496755506,1326,18,89,-22,-59,0,1,0
5,1496755506,1326,19,81,-22,-59,0,0,0
5,1496755506,1326,20,82,-21,-54,0,0,0
5,1496755507,1327,1,68,-16,-68,0,0,0
5,1496755507,1327,2,71,-16,-62,0,0,0
5,1496755507,1327,3,78,-17,-56,0,1,0
5,1496755507,1327,4,91,-23,-75,0,0,0
5,1496755507,1327,5,70,-17,-63,0,1,0
5,1496755507,1327,6,75,-21,-55,0,0,0
5,1496755507,1327,7,72,-18,-64,0,1,0
5,1496755507,1327,8,73,-15,-64,0,0,0
5,1496755507,1327,9,89,-23,-68,0,1,0
5,1496755507,1327,10,87,-24,-72,0,1,0
5,1496755507,1327,11,92,-27,-69,0,1,0
5,1496755507,1327,12,70,-15,-44,0,0,0
5,1496755507,1327,13,69,-16,-42,0,0,0
5,1496755507,1327,14,75,-17,-67,0,1,0
5,1496755507,1327,15,87,-22,-57,0,1,0
5,1496755507,1327,16,90,-23,-68,0,1,0
5,1496755507,1327,17,77,-18,-55,0,0,0
5,1496755507,1327,18,68,-14,-54,0,0,0
5,1496755507,1327,19,77,-16,-53,0,1,0
5,1496755507,1327,20,89,-24,-64,0,0,0
5,1496755507,1328,1,80,-20,-62,0,0,0
5,1496755507,1328,2,73,-15,-47,0,1,0
5,1496755507,1328,3,89,-25,-67,0,0,0
5,1496755507,1328,4,80,-17,-61,0,0,0
5,1496755507,1328,5,75,-17,-53,0,0,0
5,1496755507,1328,6,89,-23,-76,0,1,0
5,1496755507,1328,7,85,-25,-62,0,0,0
5,1496755507,1328,8,74,-16,-52,0,0,0
5,1496755507,1328,9,82,-21,-63,0,1,0
5,1496755507,1328,10,92,-26,-71,0,0,0
5,1496755507,1328,11,70,-14,-52,0,0,0
5,1496755507,1328,12,73,-15,-53,0,1,0
5,1496755507,1328,13,95,-28,-71,0,0,0
5,1496755507,1328,14,85,-22,-64,0,0,0
5,1496755507,1328,15,67,-11,-44,0,0,0
5,1496755507,1328,16,93,-26,-74,0,0,0
5,1496755507,1328,17,90,-26,-67,0,0,0
5,1496755507,1328,18,65,-13,-52,0,0,0
5,1496755507,1328,19,91,-28,-75,0,1,0
5,1496755507,1328,20,95,-27,-73,0,0,0
5,1496755508,1329,1,69,-13,-46,0,0,0
5,1496755508,1329,2,74,-17,-52,0,1,0
5,1496755508,1329,3,91,-26,-72,0,0,0
5,1496755508,1329,4,70,-14,-53,0,0,0
5,1496755508,1329,5,76,-19,-54,0,0,0
5,1496755508,1329,6,87,-26,-71,0,0,0
5,1496755508,1329,7,71,-14,-57,0,0,0
5,1496755508,1329,8,74,-16,-53,0,0,0
5,1496755508,1329,9,90,-27,-70,0,0,0
5,1496755508,1329,10,85,-22,-63,0,0,0
5,1496755508,1329,11,68,-12,-47,0,0,0
5,1496755508,1329,12,90,-27,-72,0,0,0
5,1496755508,1329,13,90,-26,-69,0,0,0
5,1496755508,1329,14,71,-15,-54,0,0,0
5,1496755508,1329,15,86,-26,-70,0,0,0
5,1496755508,1329,16,86,-24,-65,0,0,0
5,1496755508,1329,17,77,-18,-55,0,0,0
5,1496755508,1329,18,83,-21,-66,0,1,0
5,1496755508,1329,19,85,-22,-63,0,0,0
5,1496755508,1329,20,76,-17,-56,0,0,0
5,1496755509,1330,1,83,-25,-65,0,1,0
5,1496755509,1330,2,89,-23,-67,0,0,0
5,1496755509,1330,3,77,-19,-56,0,0,0
5,1496755509,1330,4,79,-20,-57,0,0,0
5,1496755509,1330,5,72,-17,-53,0,0,0
5,1496755509,1330,6,82,-22,-67,0,1,0
5,1496755509,1330,7,88,-23,-70,0,0,0
5,1496755509,1330,8,79,-18,-60,0,0,0
5,1496755509,1330,9,74,-17,-54,0,0,0
5,1496755509,1330,10,85,-21,-68,0,1,0
5,1496755509,1330,11,75,-18,-58,0,0,0
5,1496755509,1330,12,69,-12,-51,0,0,0
5,1496755509,1330,13,88,-25,-70,0,0,0
5,1496755509,1330,14,85,-22,-63,0,0,0
5,1496755509,1330,15,72,-15,-52,0,0,0
5,1496755509,1330,16,87,-24,-66,0,0,0
5,1496755509,1330,17,82,-20,-60,0,0,0
5,1496755509,1330,18,73,-16,-53,0,0,0
5,1496755509,1330,19,89,-25,-70,0,0,0
5,1496755509,1330,20,84,-22,-64,0,0,0
5,1496755510,1330,1,77,-19,-56,0,1,0
5,1496755510,1330,2,84,-22,-68,0,0,0
5,1496755510,1330,3,79,-19,-59,0,0,0
5,1496755510,1330,4,82,-20,-62,0,1,0
5,1496755510,1330,5,87,-24,-70,0,0,0
5,1496755510,1330,6,78,-18,-56,0,0,0
5,1496755510,1330,7,78,-19,-59,0,0,0
5,1496755510,1330,8,88,-23,-73,0,0,0
5,1496755510,1330,9,71,-15,-55,0,0,0
5,1496755510,1330,10,80,-21,-58,0,1,0
5,1496755510,1330,11,87,-24,-71,0,0,0
5,1496755510,1330,12,73,-17,-54,0,0,0
5,1496755510,1330,13,82,-21,-62,0,1,0
5,1496755510,1330,14,90,-25,-71,0,0,0
5,1496755510,1330,15,72,-15,-52,0,0,0
5,1496755510,1330,16,87,-24,-66,0,0,0
5,1496755510,1330,17,82,-20,-60,0,0,0
5,1496755510,1330,18,73,-16,-53,0,0,0
5,1496755510,1330,19,89,-25,-70,0,0,0
5,1496755510,1330,20,84,-22,-64,0,0,0
5,1496755510,1331,1,77,-19,-56,0,1,0
5,1496755510,1331,2,84,-22,-68,0,0,0
5,1496755510,1331,3,79,-19,-59,0,0,0
5,1496755510,1331,4,82,-20,-62,0,1,0
5,1496755510,1331,5,87,-24,-70,0,0,0
5,1496755510,1331,6,78,-18,-56,0,0,0
5,1496755510,1331,7,78,-19,-59,0,0,0
5,1496755510,1331,8,88,-23,-73,0,0,0
5,1496755510,1331,9,71,-15,-55,0,0,0
5,1496755510,1331,10,80,-21,-58,0,1,0
5,1496755510,1331,11,87,-24,-71,0,0,0
5,1496755510,1331,12,73,-17,-54,0,0,0
5,1496755510,1331,13,82,-21,-62,0,1,0
5,1496755510,1331,14,90,-25,-71,0,0,0
5,1496755510,1331,15,73,-15,-54,0,0,0
5,1496755510,1331,16,83,-22,-63,0,1,0
5,1496755510,1331,17,78,-17,-56,0,0,0
5,1496755510,1331,18,69,-16,-52,0,0,0
5,1496755510,1331,19,84,-21,-61,0,0,0
5,1496755510,1331,20,77,-18,-57,0,0,0
5,1496755511,1332,1,69,-15,-51,0,0,0
5,1496755511,1332,2,83,-22,-66,0,1,0
5,1496755511,1332,3,79,-18,-60,0,0,0
5,1496755511,1332,4,73,-15,-51,0,0,0
5,1496755511,1332,5,88,-24,-69,0,0,0
5,1496755511,1332,6,82,-20,-61,0,0,0
5,1496755511,1332,7,73,-17,-53,0,0,0
5,1496755511,1332,8,85,-22,-68,0,0,0
5,1496755511,1332,9,76,-17,-57,0,0,0
5,1496755511,1332,10,74,-17,-57,0,1,0
5,1496755511,1332,11,89,-24,-69,0,0,0
5,1496755511,1332,12,75,-16,-58,0,0,0
5,1496755511,1332,13,85,-24,-70,0,1,0
5,1496755511,1332,14,89,-23,-71,0,0,0
5,1496755511,1332,15,71,-16,-54,0,0,0
5,1496755511,1332,16,89,-25,-72,0,0,0
5,1496755511,1332,17,85,-21,-65,0,0,0
5,1496755511,1332,18,70,-17,-53,0,0,0
5,1496755511,1332,19,90,-24,-72,0,0,0
5,1496755511,1332,20,83,-19,-59,0,0,0
5,1496755512,1333,1,80,-19,-59,0,1,0
5,1496755512,1333,2,89,-26,-71,0,1,0
5,1496755512,1333,3,82,-18,-62,0,0,0
5,1496755512,1333,4,82,-23,-68,0,1,0
5,1496755512,1333,5,89,-25,-74,0,0,0
5,1496755512,1333,6,74,-15,-56,0,0,0
5,1496755512,1333,7,79,-21,-58,0,1,0
5,1496755512,1333,8,89,-23,-70,0,0,0
5,1496755512,1333,9,73,-18,-53,0,0,0
5,1496755512,1333,10,84,-23,-66,0,1,0
5,1496755512,1333,11,89,-25,-67,0,0,0
5,1496755512,1333,12,72,-18,-52,0,1,0
5,1496755512,1333,13,86,-24,-69,0,1,0
5,1496755512,1333,14,85,-21,-63,0,0,0
5,1496755512,1333,15,80,-20,-58,0,1,0
5,1496755512,1333,16,85,-23,-70,0,0,0
5,1496755512,1333,17,71,-17,-54,0,0,0
5,1496755512,1333,18,81,-20,-61,0,1,0
5,1496755512,1333,19,89,-26,-71,0,0,0
5,1496755512,1333,20,71,-15,-55,0,0,0
5,1496755513,1334,1,80,-19,-60,0,1,0
5,1496755513,1334,2,91,-24,-71,0,0,0
5,1496755513,1334,3,74,-17,-52,0,0,0
5,1496755513,1334,4,83,-21,-65,0,1,0
5,1496755513,1334,5,77,-18,-57,0,0,0
5,1496755513,1334,6,69,-14,-54,0,0,0
5,1496755513,1334,7,87,-25,-70,0,1,0
5,1496755513,1334,8,73,-15,-55,0,0,0
5,1496755513,1334,9,73,-17,-51,0,0,0
5,1496755513,1334,10,87,-25,-71,0,0,0
5,1496755513,1334,11,78,-17,-60,0,0,0
5,1496755513,1334,12,75,-18,-55,0,1,0
5,1496755513,1334,13,87,-25,-66,0,0,0
5,1496755513,1334,14,75,-15,-57,0,0,0
5,1496755513,1334,15,75,-18,-57,0,1,0
5,1496755513,1334,16,86,-21,-65,0,0,0
5,1496755513,1334,17,71,-16,-54,0,0,0
5,1496755513,1334,18,78,-19,-62,0,1,0
5,1496755513,1334,19,82,-20,-64,0,0,0
5,1496755513,1334,20,71,-17,-52,0,0,0
5,1496755514,1335,1,88,-24,-71,0,0,0
5,1496755514,1335,2,89,-25,-66,0,0,0
5,1496755514,1335,3,67,-12,-47,0,0,0
5,1496755514,1335,4,93,-27,-76,0,0,0
5,1496755514,1335,5,89,-22,-70,0,0,0
5,1496755514,1335,6,74,-18,-50,0,0,0
5,1496755514,1335,7,85,-24,-72,0,0,0
5,1496755514,1335,8,78,-18,-58,0,0,0
5,1496755514,1335,9,76,-17,-58,0,1,0
5,1496755514,1335,10,92,-25,-70,0,0,0
5,1496755514,1335,11,77,-19,-61,0,0,0
5,1496755514,1335,12,73,-18,-51,0,1,0
5,1496755514,1335,13,90,-26,-73,0,0,0
5,1496755514,1335,14,79,-16,-59,0,0,0
5,1496755514,1335,15,84,-22,-68,0,1,0
5,1496755514,1335,16,87,-22,-66,0,0,0
5,1496755514,1335,17,75,-18,-53,0,0,0
5,1496755514,1335,18,82,-22,-62,0,1,0
5,1496755514,1335,19,89,-24,-69,0,0,0
5,1496755514,1335,20,71,-14,-52,0,0,0
5,1496755515,1336,1,79,-21,-60,0,1,0
5,1496755515,1336,2,89,-24,-71,0,0,0
5,1496755515,1336,3,73,-15,-52,0,0,0
5,1496755515,1336,4,81,-20,-62,0,1,0
5,1496755515,1336,5,83,-18,-62,0,0,0
5,1496755515,1336,6,71,-16,-52,0,0,0
5,1496755515,1336,7,81,-20,-64,0,1,0
5,1496755515,1336,8,78,-18,-58,0,0,0
5,1496755515,1336,9,70,-16,-52,0,0,0
5,1496755515,1336,10,86,-23,-69,0,1,0
5,1496755515,1336,11,76,-17,-58,0,0,0
5,1496755515,1336,12,71,-16,-52,0,0,0
5,1496755515,1336,13,88,-25,-72,0,0,0
5,1496755515,1336,14,83,-22,-63,0,0,0
5,1496755515,1336,15,70,-16,-54,0,0,0
5,1496755515,1336,16,86,-25,-69,0,0,0
5,1496755515,1336,17,82,-20,-60,0,0,0
5,1496755515,1336,18,74,-17,-56,0,0,0
5,1496755515,1336,19,87,-23,-67,0,0,0
5,1496755515,1336,20,85,-22,-64,0,0,0
5,1496755516,1337,1,70,-14,-50,0,0,0
5,1496755516,1337,2,83,-22,-67,0,1,0
5,1496755516,1337,3,87,-22,-66,0,0,0
5,1496755516,1337,4,87,-24,-64,0,0,0
5,1496755516,1337,5,83,-20,-65,0,1,0
5,1496755516,1337,6,87,-24,-66,0,0,0
5,1496755516,1337,7,71,-16,-56,0,0,0
5,1496755516,1337,8,85,-21,-64,0,1,0
5,1496755516,1337,9,82,-22,-57,0,0,0
5,1496755516,1337,10,72,-17,-58,0,0,0
5,1496755516,1337,11,79,-19,-58,0,1,0
5,1496755516,1337,12,85,-24,-64,0,0,0
5,1496755516,1337,13,79,-18,-61,0,0,0
5,1496755516,1337,14,77,-19,-57,0,0,0
5,1496755516,1337,15,86,-22,-64,0,0,0
5,1496755516,1337,16,78,-17,-62,0,0,0
5,1496755516,1337,17,84,-20,-67,0,1,0
5,1496755516,1337,18,86,-25,-71,0,0,0
5,1496755516,1337,19,80,-21,-61,0,0,0
5,1496755516,1337,20,76,-18,-58,0,1,0
5,1496755517,1338,1,82,-23,-68,0,1,0
5,1496755517,1338,2,85,-24,-63,0,0,0
5,1496755517,1338,3,77,-17,-56,0,1,0
5,1496755517,1338,4,83,-22,-67,0,1,0
5,1496755517,1338,5,78,-18,-62,0,0,0
5,1496755517,1338,6,72,-16,-52,0,0,0
5,1496755517,1338,7,82,-21,-67,0,1,0
5,1496755517,1338,8,79,-19,-59,0,0,0
5,1496755517,1338,9,71,-17,-55,0,0,0
5,1496755517,1338,10,85,-26,-68,0,0,0
5,1496755517,1338,11,90,-25,-66,0,0,0
5,1496755517,1338,12,74,-17,-60,0,0,0
5,1496755517,1338,13,83,-21,-71,0,1,0
5,1496755517,1338,14,89,-25,-67,0,0,0
5,1496755517,1338,15,78,-18,-61,0,0,0
5,1496755517,1338,16,82,-20,-70,0,1,0
5,1496755517,1338,17,86,-23,-68,0,0,0
5,1496755517,1338,18,76,-18,-58,0,0,0
5,1496755517,1338,19,83,-21,-65,0,1,0
5,1496755517,1338,20,88,-24,-71,0,0,0
5,1496755518,1339,1,74,-17,-58,0,0,0
5,1496755518,1339,2,73,-15,-54,0,0,0
5,1496755518,1339,3,84,-21,-67,0,1,0
5,1496755518,1339,4,87,-24,-65,0,0,0
5,1496755518,1339,5,70,-14,-54,0,0,0
5,1496755518,1339,6,79,-20,-63,0,1,0
5,1496755518,1339,7,89,-26,-68,0,0,0
5,1496755518,1339,8,73,-17,-57,0,0,0
5,1496755518,1339,9,85,-22,-71,0,1,0
5,1496755518,1339,10,87,-24,-66,0,0,0
5,1496755518,1339,11,75,-18,-60,0,0,0
5,1496755518,1339,12,86,-22,-70,0,1,0
5,1496755518,1339,13,86,-24,-69,0,0,0
5,1496755518,1339,14,78,-18,-62,0,0,0
5,1496755518,1339,15,83,-20,-66,0,1,0
5,1496755518,1339,16,87,-25,-70,0,0,0
5,1496755518,1339,17,75,-17,-59,0,0,0
5,1496755518,1339,18,73,-16,-52,0,0,0
5,1496755518,1339,19,82,-22,-69,0,1,0
5,1496755518,1339,20,78,-18,-63,0,0,0
5,1496755519,1340,1,72,-16,-53,0,0,0
5,1496755519,1340,2,82,-21,-68,0,1,0
5,1496755519,1340,3,79,-20,-60,0,0,0
5,1496755519,1340,4,86,-23,-70,0,1,0
5,1496755519,1340,5,85,-25,-72,0,1,0
5,1496755519,1340,6,91,-26,-68,0,0,0
5,1496755519,1340,7,75,-17,-59,0,0,0
5,1496755519,1340,8,83,-22,-70,0,1,0
5,1496755519,1340,9,89,-26,-69,0,0,0
5,1496755519,1340,10,79,-19,-62,0,0,0
5,1496755519,1340,11,81,-19,-66,0,1,0
5,1496755519,1340,12,86,-25,-70,0,0,0
5,1496755519,1340,13,74,-16,-57,0,0,0
5,1496755519,1340,14,76,-16,-53,0,0,0
5,1496755519,1340,15,85,-24,-70,0,0,0
5,1496755519,1340,16,73,-18,-58,0,0,0
5,1496755519,1340,17,75,-17,-55,0,0,0
5,1496755519,1340,18,85,-24,-72,0,1,0
5,1496755519,1340,19,74,-18,-59,0,0,0
5,1496755519,1340,20,72,-15,-52,0,0,0
5,1496755520,1341,1,88,-26,-69,0,0,0
5,1496755520,1341,2,87,-22,-66,0,0,0
5,1496755520,1341,3,72,-17,-56,0,0,0
5,1496755520,1341,4,84,-24,-71,0,0,0
5,1496755520,1341,5,84,-23,-62,0,0,0
5,1496755520,1341,6,73,-17,-58,0,0,0
5,1496755520,1341,7,86,-24,-71,0,0,0
5,1496755520,1341,8,86,-24,-63,0,0,0
5,1496755520,1341,9,73,-16,-56,0,0,0
5,1496755520,1341,10,82,-18,-60,0,1,0
5,1496755520,1341,11,89,-24,-67,0,0,0
5,1496755520,1341,12,71,-16,-55,0,0,0
5,1496755520,1341,13,78,-18,-59,0,0,0
5,1496755520,1341,14,85,-24,-70,0,0,0
5,1496755520,1341,15,72,-17,-58,0,0,0
5,1496755520,1341,16,76,-16,-54,0,0,0
5,1496755520,1341,17,89,-24,-65,0,0,0
5,1496755520,1341,18,83,-21,-62,0,0,0
5,1496755520,1341,19,77,-17,-53,0,0,0
5,1496755520,1341,20,85,-24,-65,0,0,0
5,1496755520,1341,1,85,-23,-63,0,0,0
5,1496755520,1341,2,71,-16,-53,0,0,0
5,1496755520,1341,3,87,-26,-69,0,0,0
5,1496755520,1341,4,89,-24,-69,0,0,0
5,1496755520,1341,5,74,-16,-50,0,0,0
5,1496755520,1341,6,79,-19,-62,0,1,0
5,1496755520,1341,7,90,-25,-66,0,0,0
5,1496755520,1341,8,86,-24,-63,0,0,0
5,1496755520,1341,9,73,-16,-56,0,0,0
5,1496755520,1341,10,82,-18,-60,0,1,0
5,1496755520,1341,11,89,-24,-67,0,0,0
5,1496755520,1341,12,71,-16,-55,0,0,0
5,1496755520,1341,13,78,-18,-59,0,0,0
5,1496755520,1341,14,85,-24,-70,0,0,0
5,1496755520,1341,15,72,-17,-58,0,0,0
5,1496755520,1341,16,76,-16,-54,0,0,0
5,1496755520,1341,17,89,-24,-65,0,0,0
5,1496755520,1341,18,83,-21,-62,0,0,0
5,1496755520,1341,19,77,-17,-53,0,0,0
5,1496755520,1341,20,85,-24,-65,0,0,0
5,1496755521,1342,1,85,-23,-63,0,0,0
5,1496755521,1342,2,71,-16,-53,0,0,0
5,1496755521,1342,3,87,-26,-69,0,0,0
5,1496755521,1342,4,89,-24,-69,0,0,0
5,1496755521,1342,5,74,-16,-50,0,0,0
5,1496755521,1342,6,79,-19,-62,0,1,0
5,1496755521,1342,7,90,-25,-66,0,0,0
5,1496755521,1342,8,80,-19,-64,0,1,0
5,1496755521,1342,9,79,-20,-59,0,1,0
5,1496755521,1342,10,87,-25,-66,0,0,0
5,1496755521,1342,11,73,-16,-53,0,0,0
5,1496755521,1342,12,77,-18,-58,0,1,0
5,1496755521,1342,13,91,-26,-68,0,0,0
5,1496755521,1342,14,81,-18,-61,0,0,0
5,1496755521,1342,15,74,-16,-51,0,0,0
5,1496755521,1342,16,91,-26,-68,0,0,0
5,1496755521,1342,17,83,-21,-66,0,0,0
5,1496755521,1342,18,74,-15,-52,0,0,0
5,1496755521,1342,19,88,-24,-64,0,0,0
5,1496755521,1342,20,83,-22,-61,0,0,0
5,1496755522,1343,1,79,-18,-61,0,1,0
5,1496755522,1343,2,86,-23,-70,0,1,0
5,1496755522,1343,3,85,-23,-65,0,0,0
5,1496755522,1343,4,72,-14,-50,0,0,0
5,1496755522,1343,5,83,-21,-66,0,1,0
5,1496755522,1343,6,90,-26,-68,0,0,0
5,1496755522,1343,7,72,-14,-53,0,0,0
5,1496755522,1343,8,79,-20,-62,0,1,0
5,1496755522,1343,9,83,-21,-63,0,0,0
5,1496755522,1343,10,72,-17,-57,0,0,0
5,1496755522,1343,11,78,-18,-61,0,1,0
5,1496755522,1343,12,81,-20,-61,0,0,0
5,1496755522,1343,13,74,-17,-57,0,0,0
5,1496755522,1343,14,83,-21,-62,0,1,0
5,1496755522,1343,15,82,-21,-61,0,0,0
5,1496755522,1343,16,72,-17,-56,0,0,0
5,1496755522,1343,17,84,-23,-67,0,1,0
5,1496755522,1343,18,88,-24,-65,0,0,0
5,1496755522,1343,19,77,-19,-62,0,0,0
5,1496755522,1343,20,84,-22,-67,0,0,0
5,1496755522,1344,1,85,-24,-64,0,0,0
5,1496755522,1344,2,75,-17,-59,0,0,0
5,1496755522,1344,3,84,-21,-67,0,1,0
5,1496755522,1344,4,87,-27,-65,0,0,0
5,1496755522,1344,5,72,-16,-56,0,0,0
5,1496755522,1344,6,76,-17,-52,0,0,0
5,1496755522,1344,7,86,-25,-69,0,0,0
5,1496755522,1344,8,73,-16,-57,0,0,0
5,1496755522,1344,9,75,-17,-52,0,0,0
5,1496755522,1344,10,84,-23,-68,0,0,0
5,1496755522,1344,11,72,-19,-59,0,0,0
5,1496755522,1344,12,74,-16,-54,0,0,0
5,1496755522,1344,13,90,-24,-66,0,0,0
5,1496755522,1344,14,85,-22,-62,0,0,0
5,1496755522,1344,15,72,-16,-53,0,0,0
5,1496755522,1344,16,86,-24,-68,0,0,0
5,1496755522,1344,17,83,-23,-62,0,0,0
5,1496755522,1344,18,74,-17,-53,0,0,0
5,1496755522,1344,19,88,-24,-70,0,0,0
5,1496755522,1344,20,89,-26,-69,0,0,0
5,1496755523,1345,1,74,-16,-52,0,0,0
5,1496755523,1345,2,78,-20,-64,0,1,0
5,1496755523,1345,3,89,-25,-66,0,0,0
5,1496755523,1345,4,75,-16,-52,0,0,0
5,1496755523,1345,5,81,-19,-62,0,1,0
5,1496755523,1345,6,88,-23,-64,0,0,0
5,1496755523,1345,7,74,-17,-60,0,0,0
5,1496755523,1345,8,78,-19,-58,0,1,0
5,1496755523,1345,9,85,-24,-64,0,0,0
5,1496755523,1345,10,77,-18,-60,0,0,0
5,1496755523,1345,11,77,-17,-56,0,0,0
5,1496755523,1345,12,88,-24,-64,0,0,0
5,1496755523,1345,13,81,-20,-61,0,0,0
