ID,timeStamp,packetNumber,sampleNumber,accX,accY,accZ,gyrX,gyrY,gyrZ
4,1496755504,1314,1,-90,13,31,0,0,0
4,1496755504,1314,2,-89,13,32,0,0,0
4,1496755504,1314,3,-89,13,31,0,0,0
4,1496755504,1314,4,-89,13,31,0,0,0
4,1496755504,1314,5,-89,13,31,0,0,0
4,1496755504,1314,6,-90,13,31,0,0,0
4,1496755504,1314,7,-89,13,31,0,0,0
4,1496755504,1314,8,-89,13,32,0,0,0
4,1496755504,1314,9,-89,13,32,0,0,0
4,1496755504,1314,10,-89,11,33,0,0,0
4,1496755504,1314,11,-91,10,32,0,0,0
4,1496755504,1314,12,-91,14,32,0,0,0
4,1496755504,1314,13,-90,14,30,0,0,0
4,1496755504,1314,14,-89,13,31,0,0,0
4,1496755504,1314,15,-90,13,31,0,0,0
4,1496755504,1314,16,-90,13,31,0,0,0
4,1496755504,1314,17,-88,13,30,0,0,0
4,1496755504,1314,18,-93,14,32,0,0,0
4,1496755504,1314,19,-89,12,32,0,0,0
4,1496755504,1314,20,-88,14,31,0,0,0
4,1496755505,1315,1,-93,13,32,0,0,0
4,1496755505,1315,2,-88,13,30,0,0,0
4,1496755505,1315,3,-88,12,31,0,0,0
4,1496755505,1315,4,-91,13,31,0,0,0
4,1496755505,1315,5,-89,13,30,0,0,0
4,1496755505,1315,6,-87,12,30,0,0,0
4,1496755505,1315,7,-88,12,32,0,0,0
4,1496755505,1315,8,-89,14,30,0,0,0
4,1496755505,1315,9,-91,13,30,0,0,0
4,1496755505,1315,10,-90,14,31,0,0,0
4,1496755505,1315,11,-90,12,32,0,0,0
4,1496755505,1315,12,-89,12,32,0,0,0
4,1496755505,1315,13,-92,16,28,0,0,0
4,1496755505,1315,14,-92,9,36,0,0,0
4,1496755505,1315,15,-81,11,29,0,0,0
4,1496755505,1315,16,-94,16,33,0,0,0
4,1496755505,1315,17,-84,12,32,0,0,0
4,1496755505,1315,18,-90,14,28,0,0,0
4,1496755505,1315,19,-93,14,26,0,0,0
4,1496755505,1315,20,-75,19,27,0,0,-2
4,1496755506,1316,1,-90,15,27,0,0,0
4,1496755506,1316,2,-98,10,24,-2,0,0
4,1496755506,1316,3,-71,15,22,0,0,0
