ID,timeStamp,packetNumber,sampleNumber,accX,accY,accZ,gyrX,gyrY,gyrZ
2,1496756573,2458,1,32,-10,-98,-4,0,1
2,1496756573,2458,2,30,-2,-95,-2,0,1
2,1496756573,2458,3,19,-6,-107,-4,0,1
2,1496756573,2458,4,41,-6,-98,-2,0,3
2,1496756573,2458,5,16,-1,-108,0,0,3
2,1496756573,2458,6,45,-9,-95,-2,3,3
2,1496756573,2458,7,56,-9,-101,0,1,3
2,1496756573,2458,8,19,-4,-101,0,1,1
2,1496756573,2458,9,46,-21,-86,0,0,1
2,1496756573,2458,10,57,-13,-83,0,1,1
2,1496756573,2458,11,35,-10,-96,0,1,3
2,1496756573,2458,12,50,-4,-87,0,0,3
2,1496756573,2458,13,27,-7,-110,0,0,1
2,1496756573,2458,14,36,-1,-100,-2,1,0
2,1496756573,2458,15,42,-11,-93,0,1,1
2,1496756573,2458,16,30,-8,-92,0,3,3
2,1496756573,2458,17,24,-23,-90,-2,0,0
2,1496756573,2458,18,44,-22,-91,-2,0,0
2,1496756573,2458,19,50,-15,-82,-2,1,0
2,1496756573,2458,20,36,-15,-100,-2,0,0
2,1496756574,2459,1,46,-25,-88,-2,0,0
2,1496756574,2459,2,52,-25,-81,-2,0,0
2,1496756574,2459,3,34,-27,-97,0,0,0
2,1496756574,2459,4,14,-14,-89,0,1,0
2,1496756574,2459,5,10,-25,-96,-2,0,0
2,1496756574,2459,6,74,56,-75,-2,1,11
2,1496756574,2459,7,32,-51,-106,-8,0,-4
2,1496756574,2459,8,30,-15,-87,0,1,1
2,1496756574,2459,9,17,-4,-100,7,1,-8
2,1496756574,2459,10,32,-35,-109,0,0,-6
2,1496756574,2459,11,32,36,-106,-2,1,7
2,1496756574,2459,12,14,-53,-95,7,1,0
2,1496756574,2459,13,34,17,-95,1,1,1
2,1496756574,2459,14,35,-6,-100,0,1,0
2,1496756574,2459,15,26,-33,-87,-2,1,0
2,1496756574,2459,16,31,-32,-79,0,1,0
2,1496756574,2459,17,39,-26,-91,0,1,0
2,1496756574,2459,18,27,-17,-96,-4,1,-2
2,1496756574,2459,19,20,-30,-101,-4,0,-4
2,1496756574,2459,20,36,-7,-85,-12,5,0
2,1496756575,2460,1,32,-66,-96,-8,0,-8
2,1496756575,2460,2,20,-16,-95,-4,1,0
2,1496756575,2460,3,-69,-53,69,-2,-19,17
2,1496756575,2460,4,-36,8,56,1,0,28
2,1496756575,2460,5,-6,-32,-116,-2,0,-10
2,1496756575,2460,6,41,-11,-91,0,0,1
2,1496756575,2460,7,35,-22,-94,-2,1,0
2,1496756575,2460,8,17,-11,-101,0,0,0
2,1496756575,2460,9,47,-25,-88,-2,1,0
2,1496756575,2460,10,50,-17,-84,-2,0,-2
