ID,timeStamp,packetNumber,sampleNumber,accX,accY,accZ,gyrX,gyrY,gyrZ
0,1496756575,2455,1,0,2,-81,1,0,3
0,1496756575,2455,2,11,12,-86,0,0,5
0,1496756575,2455,3,19,8,-95,0,0,5
0,1496756575,2455,4,5,15,-78,1,-2,3
0,1496756575,2455,5,3,1,-89,0,0,3
0,1496756575,2455,6,7,13,-96,0,-2,3
0,1496756575,2455,7,0,7,-96,0,0,3
0,1496756575,2455,8,-4,11,-102,0,0,1
0,1496756575,2455,9,-2,2,-94,0,0,3
0,1496756575,2455,10,0,0,-100,0,0,3
0,1496756575,2455,11,9,-1,-94,0,0,3
0,1496756575,2455,12,4,13,-87,1,0,3
0,1496756575,2455,13,0,2,-97,1,0,3
0,1496756575,2455,14,-9,10,-95,0,0,3
0,1496756575,2455,15,1,7,-89,0,0,1
0,1496756575,2455,16,-2,12,-91,0,0,3
0,1496756575,2455,17,5,9,-92,-2,0,3
0,1496756575,2455,18,-3,5,-93,0,0,3
0,1496756575,2455,19,-8,10,-87,0,-2,3
0,1496756575,2455,20,-14,10,-84,0,0,1
0,1496756576,2456,1,-12,13,-98,0,0,1
0,1496756576,2456,2,-1,2,-91,0,0,1
0,1496756576,2456,3,-12,3,-94,0,0,1
0,1496756576,2456,4,-10,18,-88,0,0,1
0,1496756576,2456,5,-8,11,-84,0,0,0
0,1496756576,2456,6,-12,6,-101,0,0,1
0,1496756576,2456,7,-15,4,-97,0,-2,0
0,1496756576,2456,8,-18,15,-88,0,-2,0
0,1496756576,2456,9,0,7,-92,1,0,0
0,1496756576,2456,10,0,15,-98,0,0,0
0,1496756576,2456,11,-10,10,-97,1,0,1
0,1496756576,2456,12,-12,12,-96,1,0,1
0,1496756576,2456,13,-16,3,-97,1,-2,0
0,1496756576,2456,14,-14,0,-83,0,0,0
0,1496756576,2456,15,-10,22,-95,0,0,1
0,1496756576,2456,16,-7,7,-93,1,0,1
0,1496756576,2456,17,-10,8,-84,0,0,1
0,1496756576,2456,18,-12,10,-92,0,0,0
0,1496756576,2456,19,-14,26,-94,0,0,1
0,1496756576,2456,20,-15,1,-98,0,0,0
0,1496756577,2456,1,-11,18,-88,0,0,1
0,1496756577,2456,2,0,11,-81,0,0,0
0,1496756577,2456,3,-3,8,-87,0,0,1
0,1496756577,2456,4,-9,20,-93,0,0,0
0,1496756577,2456,5,-5,17,-95,0,0,1
0,1496756577,2456,6,4,6,-79,0,0,0
0,1496756577,2456,7,-7,15,-87,1,0,1
0,1496756577,2456,8,-5,6,-87,0,0,3
0,1496756577,2456,9,-6,16,-90,0,0,1
0,1496756577,2456,10,2,10,-87,0,0,3
0,1496756577,2456,11,-11,12,-84,0,0,1
0,1496756577,2456,12,-2,3,-77,0,0,1
0,1496756577,2456,13,-2,16,-89,0,-2,1
0,1496756577,2456,14,1,12,-88,0,-2,3
0,1496756577,2456,15,2,17,-89,0,0,1
0,1496756577,2456,16,-1,2,-95,0,-2,1
0,1496756577,2456,17,-1,8,-93,1,0,1
0,1496756577,2456,18,-6,9,-99,0,0,1
0,1496756577,2456,19,-1,2,-98,1,0,1
0,1496756577,2456,20,-15,1,-98,0,0,0
0,1496756577,2457,1,-11,18,-88,0,0,1
0,1496756577,2457,2,0,11,-81,0,0,0
0,1496756577,2457,3,-3,8,-87,0,0,1
0,1496756577,2457,4,-9,20,-93,0,0,0
0,1496756577,2457,5,-5,17,-95,0,0,1
0,1496756577,2457,6,4,6,-79,0,0,0
0,1496756577,2457,7,-7,15,-87,1,0,1
0,1496756577,2457,8,-5,6,-87,0,0,3
0,1496756577,2457,9,-6,16,-90,0,0,1
0,1496756577,2457,10,2,10,-87,0,0,3
0,1496756577,2457,11,-11,12,-84,0,0,1
0,1496756577,2457,12,-2,3,-77,0,0,1
0,1496756577,2457,13,-2,16,-89,0,-2,1
0,1496756577,2457,14,1,12,-88,0,-2,3
0,1496756577,2457,15,2,17,-89,0,0,1
0,1496756577,2457,16,-1,2,-95,0,-2,1
0,1496756577,2457,17,-1,8,-93,1,0,1
0,1496756577,2457,18,-6,9,-99,0,0,1
0,1496756577,2457,19,-1,2,-98,1,0,1
0,1496756577,2457,20,-4,2,-85,1,0,1
0,1496756578,2458,1,0,3,-93,0,0,0
0,1496756578,2458,2,0,3,-96,3,0,1
0,1496756578,2458,3,-3,6,-98,1,-2,3
0,1496756578,2458,4,16,7,-91,0,0,0
0,1496756578,2458,5,4,4,-89,0,0,1
0,1496756578,2458,6,1,1,-94,1,0,1
0,1496756578,2458,7,-4,2,-86,0,0,1
0,1496756578,2458,8,-4,6,-94,0,0,1
0,1496756578,2458,9,0,-3,-99,0,0,0
0,1496756578,2458,10,-9,-5,-93,0,0,1
0,1496756578,2458,11,-17,7,-92,0,0,0
0,1496756578,2458,12,0,0,-84,0,0,3
0,1496756578,2458,13,8,0,-88,0,0,0
0,1496756578,2458,14,3,6,-85,0,0,1
0,1496756578,2458,15,-14,6,-77,0,0,1
0,1496756578,2458,16,3,4,-98,0,0,0
0,1496756578,2458,17,1,0,-81,0,-2,0
0,1496756578,2458,18,5,1,-94,0,0,1
0,1496756578,2458,19,-3,-10,-81,1,-2,1
0,1496756578,2458,20,7,9,-86,0,-2,1
0,1496756579,2459,1,21,0,-94,0,0,1
0,1496756579,2459,2,8,3,-95,0,0,1
0,1496756579,2459,3,-1,5,-91,0,0,1
0,1496756579,2459,4,-6,5,-105,1,0,1
0,1496756579,2459,5,-12,2,-94,0,1,1
0,1496756579,2459,6,-4,-2,-89,0,0,1
0,1496756579,2459,7,-5,-2,-94,0,0,1
0,1496756579,2459,8,-4,2,-93,0,-2,1
0,1496756579,2459,9,0,-4,-87,0,0,1
0,1496756579,2459,10,12,-8,-88,1,0,1
0,1496756579,2459,11,-1,-1,-86,1,0,1
0,1496756579,2459,12,7,-2,-98,1,-2,1
0,1496756579,2459,13,-1,-5,-102,1,0,1
0,1496756579,2459,14,1,-9,-94,1,-2,1
0,1496756579,2459,15,2,-6,-107,3,-2,0
0,1496756579,2459,16,-2,0,-85,0,0,1
0,1496756579,2459,17,-9,0,-86,0,-2,1
0,1496756579,2459,18,-3,-8,-102,1,-2,1
0,1496756579,2459,19,-11,-1,-101,0,0,1
0,1496756579,2459,20,-7,0,-90,1,-2,0
0,1496756580,2460,1,-3,2,-104,1,0,1
0,1496756580,2460,2,-11,4,-96,0,0,1
0,1496756580,2460,3,-3,-1,-87,0,0,0
0,1496756580,2460,4,-3,-6,-91,1,0,1
0,1496756580,2460,5,-10,4,-90,0,0,1
0,1496756580,2460,6,15,3,-86,0,0,1
0,1496756580,2460,7,4,4,-86,0,0,1
0,1496756580,2460,8,6,-3,-96,0,0,1
0,1496756580,2460,9,0,3,-89,0,0,1
0,1496756580,2460,10,-8,8,-92,0,0,1
0,1496756580,2460,11,4,3,-79,0,0,1
0,1496756580,2460,12,-1,11,-92,0,0,1
0,1496756580,2460,13,0,-5,-89,0,0,1
0,1496756580,2460,14,4,0,-96,0,0,1
0,1496756580,2460,15,0,1,-88,0,-2,1
0,1496756580,2460,16,-7,12,-93,1,-2,1
0,1496756580,2460,17,-1,-2,-96,0,0,1
0,1496756580,2460,18,-9,1,-95,0,0,0
0,1496756580,2460,19,4,8,-74,0,0,1
0,1496756580,2460,20,1,9,-87,0,-2,1
0,1496756581,2461,1,-5,2,-90,0,-2,0
0,1496756581,2461,2,-7,5,-75,0,0,1
0,1496756581,2461,3,-9,-1,-81,1,0,1
0,1496756581,2461,4,4,6,-93,0,-2,1
0,1496756581,2461,5,0,2,-84,0,0,1
0,1496756581,2461,6,13,-3,-85,0,-2,1
0,1496756581,2461,7,4,2,-81,0,0,1
0,1496756581,2461,8,9,8,-87,0,0,1
0,1496756581,2461,9,2,0,-90,0,-2,1
0,1496756581,2461,10,-2,3,-96,0,0,0
0,1496756581,2461,11,-4,3,-94,0,-2,1
0,1496756581,2461,12,0,-3,-92,1,0,3
0,1496756581,2461,13,-8,0,-92,1,-2,0
0,1496756581,2461,14,-10,3,-90,1,0,1
0,1496756581,2461,15,-2,-2,-102,1,0,1
0,1496756581,2461,16,10,-12,-94,0,0,0
0,1496756581,2461,17,0,-4,-96,0,0,0
0,1496756581,2461,18,-3,1,-84,0,-2,1
0,1496756581,2461,19,-13,1,-93,0,0,0
0,1496756581,2461,20,-8,-4,-95,1,0,1
